date,congestion_index,traffic_volume,average_speed,is_outlier,year,month,day,dayofweek,is_weekend,is_holiday,season
2022-10-24,50.857223360466755,2077.1020145802113,29.40453155977191,False,2022,10,24,0,0,0,rainy
2022-10-25,41.54139677356035,2589.3739880559647,37.89707601360015,False,2022,10,25,1,0,0,rainy
2022-10-26,39.10325411541311,2382.926954966166,32.21474181357253,False,2022,10,26,2,0,0,rainy
2022-10-27,41.9270928328021,2340.7187562747986,36.53222277587505,False,2022,10,27,3,0,0,rainy
2022-10-28,34.34455508775604,2279.210486932765,30.710726247141427,False,2022,10,28,4,0,0,rainy
2022-10-29,36.30125470801309,2185.074023402101,36.68011256321865,False,2022,10,29,5,1,0,rainy
2022-10-30,47.243152488279684,2477.338820151501,36.84091124105565,False,2022,10,30,6,1,0,rainy
2022-10-31,38.040965057847046,2267.83506755073,36.12773910508949,False,2022,10,31,0,0,0,rainy
2022-11-01,36.17780550383225,1848.956871799828,32.14042855588482,False,2022,11,1,1,0,0,cool
2022-11-02,44.18509284736114,2021.617580200341,36.01942165521794,False,2022,11,2,2,0,0,cool
2022-11-03,47.522336716970216,2210.6453278711074,31.867109652356664,False,2022,11,3,3,0,0,cool
2022-11-04,45.28306028966724,2312.6486087233684,34.80188460128186,False,2022,11,4,4,0,0,cool
2022-11-05,46.765472896004944,2242.239336229297,38.790662229783855,False,2022,11,5,5,1,0,cool
2022-11-06,38.10063396707909,2500.3324402565245,38.23308751749591,False,2022,11,6,6,1,0,cool
2022-11-07,34.87733578454401,1869.3713007398721,36.02735797168046,False,2022,11,7,0,0,0,cool
2022-11-08,49.597211692209655,2291.4338902739987,33.19444428491871,False,2022,11,8,1,0,0,cool
2022-11-09,40.58364229508153,1902.3153996013352,38.190868866375006,False,2022,11,9,2,0,0,cool
2022-11-10,41.05168664888537,2421.118011031652,36.44563793360933,False,2022,11,10,3,0,0,cool
2022-11-11,49.05791262445967,2253.6165145680307,29.55804316409586,False,2022,11,11,4,0,0,cool
2022-11-12,45.31142917003773,2359.8303680958566,38.996443458592395,False,2022,11,12,5,1,0,cool
2022-11-13,44.92526863076818,2106.5983009928514,36.70344938885781,False,2022,11,13,6,1,0,cool
2022-11-14,53.588571341546285,2538.7997748427765,40.509087626378935,False,2022,11,14,0,0,0,cool
2022-11-15,39.665842625281535,2494.8479461272377,33.739463185163146,False,2022,11,15,1,0,0,cool
2022-11-16,47.6446173698897,2406.8713624868833,27.616622420841598,False,2022,11,16,2,0,0,cool
2022-11-17,43.414537952248764,2267.980720460212,38.103326822721215,False,2022,11,17,3,0,0,cool
2022-11-18,44.59852520598681,2413.638371409142,38.25795457007696,False,2022,11,18,4,0,0,cool
2022-11-19,51.02599594963988,2160.1311009298465,32.426249129226335,False,2022,11,19,5,1,0,cool
2022-11-20,46.05288317109833,2476.522263493649,34.675543949007945,False,2022,11,20,6,1,0,cool
2022-11-21,46.337157386346384,2639.266488597731,45.98721907615134,False,2022,11,21,0,0,0,cool
2022-11-22,49.14206920214033,2527.508087463577,36.912969194309206,False,2022,11,22,1,0,0,cool
2022-11-23,42.0904676511343,2171.5364450039797,40.128593018650115,False,2022,11,23,2,0,0,cool
2022-11-24,39.85668479369731,2393.865457366391,36.08730013622304,False,2022,11,24,3,0,0,cool
2022-11-25,38.967951295356826,2067.1316092121306,31.86955223852271,False,2022,11,25,4,0,0,cool
2022-11-26,34.50119949020878,2444.4675353477987,37.72845531718781,False,2022,11,26,5,1,0,cool
2022-11-27,54.756682518025414,2424.3900886222214,37.53874403752738,False,2022,11,27,6,1,0,cool
2022-11-28,39.10390645600861,1964.635180632078,37.229780657542726,False,2022,11,28,0,0,0,cool
2022-11-29,43.659575808415624,2110.6185490078615,38.17685270449391,False,2022,11,29,1,0,0,cool
2022-11-30,43.529224062034366,2290.7709374956157,39.40241497382686,False,2022,11,30,2,0,0,cool
2022-12-01,46.59927798744574,2291.695385523842,38.24554303970469,False,2022,12,1,3,0,0,cool
2022-12-02,49.29134766153857,2114.484460881502,34.98758234316677,False,2022,12,2,4,0,0,cool
2022-12-03,49.66686473277022,2438.7306645995814,40.3192605900272,False,2022,12,3,5,1,0,cool
2022-12-04,42.602319389751166,2415.825919265978,33.091070699225284,False,2022,12,4,6,1,0,cool
2022-12-05,44.83663550556362,2331.3134958391665,32.86394446946623,False,2022,12,5,0,0,1,cool
2022-12-06,47.24096372631835,2223.683619184633,41.305717857499744,False,2022,12,6,1,0,0,cool
2022-12-07,44.74166447702251,2589.29502852152,40.679703699078935,False,2022,12,7,2,0,0,cool
2022-12-08,54.1800938176639,2715.382400744577,39.05420939318277,False,2022,12,8,3,0,0,cool
2022-12-09,48.757629329284526,2292.3703403634904,35.10506859976653,False,2022,12,9,4,0,0,cool
2022-12-10,50.13762770848537,2271.463779916124,37.22994667110925,False,2022,12,10,5,1,0,cool
2022-12-11,49.93917734739592,2496.984663204165,38.62493293206895,False,2022,12,11,6,1,0,cool
2022-12-12,52.654672670503004,2332.013225542894,34.68219562503842,False,2022,12,12,0,0,0,cool
2022-12-13,47.85589554695562,2380.644192470466,37.30668978323427,False,2022,12,13,1,0,0,cool
2022-12-14,40.63101593141469,2561.385900480752,41.531842898080434,False,2022,12,14,2,0,0,cool
2022-12-15,49.278858183422116,2036.5413352383089,43.90500686740913,False,2022,12,15,3,0,0,cool
2022-12-16,44.18968257987898,2687.0544764356778,38.410173878077124,False,2022,12,16,4,0,0,cool
2022-12-17,44.97018893119171,2442.934275064083,41.98046558177779,False,2022,12,17,5,1,0,cool
2022-12-18,50.712604963733796,2351.124917186314,34.00846511080954,False,2022,12,18,6,1,0,cool
2022-12-19,54.140370358481974,2420.621819195124,41.76575452300999,False,2022,12,19,0,0,0,cool
2022-12-20,48.22409078524788,2436.017858051131,37.40941081449756,False,2022,12,20,1,0,0,cool
2022-12-21,49.83123362118002,2102.371796056571,40.77423791768451,False,2022,12,21,2,0,0,cool
2022-12-22,56.96798651653339,2752.694999291363,39.13696940191785,False,2022,12,22,3,0,0,cool
2022-12-23,49.83097817631019,2467.081494820144,43.86656655067373,False,2022,12,23,4,0,0,cool
2022-12-24,61.80633512190844,2552.538012619669,37.30418027955765,False,2022,12,24,5,1,0,cool
2022-12-25,51.79653125368336,2659.3794448805775,41.8295270918007,False,2022,12,25,6,1,0,cool
2022-12-26,40.336538216846435,2269.978068866705,39.12445935945648,False,2022,12,26,0,0,0,cool
2022-12-27,53.07868383749944,2574.053651766349,39.501386619036865,False,2022,12,27,1,0,0,cool
2022-12-28,51.38959525218136,2430.985881653265,39.43510648340713,False,2022,12,28,2,0,0,cool
2022-12-29,56.104547654186234,2659.027671556474,37.457054693914706,False,2022,12,29,3,0,0,cool
2022-12-30,53.19377319479144,2069.3905090829503,39.95622149437115,False,2022,12,30,4,0,0,cool
2022-12-31,49.30772008008116,2480.181139951747,39.81205533363453,False,2022,12,31,5,1,1,cool
2023-01-01,44.050642380111505,2384.5998756899576,40.72223913731135,False,2023,1,1,6,1,1,cool
2023-01-02,49.29909982979731,2596.7790736136544,40.247589444475636,False,2023,1,2,0,0,0,cool
2023-01-03,46.26359440118605,2609.494737640617,42.380651811721464,False,2023,1,3,1,0,0,cool
2023-01-04,47.78540701899956,2379.11554907629,42.74682890120797,False,2023,1,4,2,0,0,cool
2023-01-05,53.80254000947751,2383.3546667860255,36.81111178386267,False,2023,1,5,3,0,0,cool
2023-01-06,59.380539496231336,2508.7974355227634,42.55302570088753,False,2023,1,6,4,0,0,cool
2023-01-07,53.175438098108415,2356.733968006764,36.36847794324784,False,2023,1,7,5,1,0,cool
2023-01-08,45.393372410956744,2709.5803707244054,41.66889218573543,False,2023,1,8,6,1,0,cool
2023-01-09,53.766101547743496,2472.4512061097944,41.73944301074558,False,2023,1,9,0,0,0,cool
2023-01-10,57.69608887504304,1969.9902993901153,34.118250392573096,False,2023,1,10,1,0,0,cool
2023-01-11,48.83335257683553,2481.503601628612,40.100193798268236,False,2023,1,11,2,0,0,cool
2023-01-12,51.38095916532156,2353.82258579179,38.38191245958821,False,2023,1,12,3,0,0,cool
2023-01-13,52.292656103687634,2240.3212908090604,37.47434954876582,False,2023,1,13,4,0,0,cool
2023-01-14,48.46223609464832,2324.116502157271,43.76355751092652,False,2023,1,14,5,1,0,cool
2023-01-15,55.794935120381155,2598.4876829014493,37.707440714140525,False,2023,1,15,6,1,0,cool
2023-01-16,52.11484083230216,2847.315612909878,37.20395998718733,False,2023,1,16,0,0,0,cool
2023-01-17,54.9824865483412,2649.181624637178,39.80193670356568,False,2023,1,17,1,0,0,cool
2023-01-18,48.611751357552386,2470.175689753739,41.58054499619922,False,2023,1,18,2,0,0,cool
2023-01-19,51.02540511530658,2687.56173754185,39.04493177273037,False,2023,1,19,3,0,0,cool
2023-01-20,56.98713578507998,2509.4388078344355,42.912284812136235,False,2023,1,20,4,0,0,cool
2023-01-21,51.672595461304866,2467.182762820282,40.94660647902376,False,2023,1,21,5,1,0,cool
2023-01-22,62.332064685073775,2380.0448292206056,32.75678015483744,False,2023,1,22,6,1,0,cool
2023-01-23,51.85845313436303,2265.333260522738,37.63799459788387,False,2023,1,23,0,0,0,cool
2023-01-24,55.138303520819164,2542.461655449903,37.47311658461778,False,2023,1,24,1,0,0,cool
2023-01-25,58.83489018548862,2656.7687787677214,40.5262592336833,False,2023,1,25,2,0,0,cool
2023-01-26,47.23592726083915,2610.507943762151,31.1405656721965,False,2023,1,26,3,0,0,cool
2023-01-27,45.67824935750021,2551.2754169326513,46.58621509134575,False,2023,1,27,4,0,0,cool
2023-01-28,47.00722113617802,2449.9158691314988,40.45378450002402,False,2023,1,28,5,1,0,cool
2023-01-29,61.100258918293775,2765.2693903717295,39.22623125876197,False,2023,1,29,6,1,0,cool
2023-01-30,52.178464772137545,2384.7062810586763,42.24059704272354,False,2023,1,30,0,0,0,cool
2023-01-31,67.87770586686227,2807.8068659243254,45.64057231732784,False,2023,1,31,1,0,0,cool
2023-02-01,52.412918080368556,2456.5812784243203,41.133015144778305,False,2023,2,1,2,0,0,cool
2023-02-02,56.3028082313682,2510.9145039908835,41.27585466296267,False,2023,2,2,3,0,0,cool
2023-02-03,63.234902894515564,2372.3735558271505,38.72762779177886,False,2023,2,3,4,0,0,cool
2023-02-04,65.69748200370678,2569.7300975102075,37.81465279747471,False,2023,2,4,5,1,0,cool
2023-02-05,66.11552061772001,2869.302573731736,36.71307460306747,False,2023,2,5,6,1,0,cool
2023-02-06,61.98909802257332,2781.5436237770195,35.5609436431846,False,2023,2,6,0,0,0,cool
2023-02-07,61.20508133020857,2878.227483440145,35.87467379042299,False,2023,2,7,1,0,0,cool
2023-02-08,59.18310223041456,2791.042533719047,33.778133143741705,False,2023,2,8,2,0,0,cool
2023-02-09,60.246128389734956,2469.895724560979,37.49395149293658,False,2023,2,9,3,0,0,cool
2023-02-10,53.730367028707164,2628.4310234449836,32.55703985492857,False,2023,2,10,4,0,0,cool
2023-02-11,52.52535176531123,2542.4505596491904,38.07101358447684,False,2023,2,11,5,1,0,cool
2023-02-12,56.72756390127467,2968.448066457691,37.27427171590406,False,2023,2,12,6,1,0,cool
2023-02-13,56.019604559612034,2466.758100881838,37.70688114284572,False,2023,2,13,0,0,0,cool
2023-02-14,54.72844302388007,2888.577035993316,35.58033915036966,False,2023,2,14,1,0,0,cool
2023-02-15,60.59850346010131,2892.087760706286,46.25585585223308,False,2023,2,15,2,0,0,cool
2023-02-16,62.01296642581169,3083.0172518319914,40.98208158297064,False,2023,2,16,3,0,0,cool
2023-02-17,57.796204661099075,2638.6877883632956,33.04252039021274,False,2023,2,17,4,0,0,cool
2023-02-18,64.85737128224187,2866.556058224999,37.34715824192355,False,2023,2,18,5,1,0,cool
2023-02-19,51.874612514118084,3183.822109851337,34.69497152997518,False,2023,2,19,6,1,0,cool
2023-02-20,56.72585097244079,2607.296112678442,33.34405504039303,False,2023,2,20,0,0,0,cool
2023-02-21,54.21884690769373,2427.08070581476,32.233889516480666,False,2023,2,21,1,0,0,cool
2023-02-22,48.57677348220244,2361.2816902454797,37.41551408496505,False,2023,2,22,2,0,0,cool
2023-02-23,57.60020745253326,2882.950732224669,33.93766843885046,False,2023,2,23,3,0,0,cool
2023-02-24,57.5066530481572,2366.831676090492,38.74645980835929,False,2023,2,24,4,0,0,cool
2023-02-25,65.78201424923478,2671.979155403139,38.683769570509206,False,2023,2,25,5,1,0,cool
2023-02-26,61.46576468643197,2836.8138253175343,39.68191752220479,False,2023,2,26,6,1,0,cool
2023-02-27,53.28524993469876,2789.220629056326,32.85911790833751,False,2023,2,27,0,0,0,cool
2023-02-28,67.76863374694622,2840.0341002950927,36.69687391849976,False,2023,2,28,1,0,0,cool
2023-03-01,64.69280806038479,2802.0871586429116,37.02107677121115,False,2023,3,1,2,0,0,dry
2023-03-02,61.58505206463904,3016.0100690815575,33.55259836375993,False,2023,3,2,3,0,0,dry
2023-03-03,57.626496557193256,2572.3042353955134,32.509761545433584,False,2023,3,3,4,0,0,dry
2023-03-04,54.043478915816245,2629.821225291303,39.50215416890793,False,2023,3,4,5,1,0,dry
2023-03-05,57.058779584240206,2613.0625148836994,35.203209666519236,False,2023,3,5,6,1,0,dry
2023-03-06,64.44005179504336,2935.927623268195,36.274415571695855,False,2023,3,6,0,0,0,dry
2023-03-07,68.49306965769941,2952.1838615198035,31.74478067247712,False,2023,3,7,1,0,0,dry
2023-03-08,66.85749752321428,2864.4834603193017,30.3964038840334,False,2023,3,8,2,0,0,dry
2023-03-09,56.76546576823497,3012.990119692976,32.18795517183156,False,2023,3,9,3,0,0,dry
2023-03-10,53.67732966934692,2542.654331598483,33.36513298573469,False,2023,3,10,4,0,0,dry
2023-03-11,60.042803522785256,3113.5959909571043,30.384322367879236,False,2023,3,11,5,1,0,dry
2023-03-12,50.5563637516047,3086.60454172502,33.38617326572741,False,2023,3,12,6,1,0,dry
2023-03-13,61.07180244519532,2930.8033156772917,28.187905282914343,False,2023,3,13,0,0,0,dry
2023-03-14,58.77255223145819,3141.6767366427584,29.73002767633987,False,2023,3,14,1,0,0,dry
2023-03-15,57.23216575657785,2455.5458064420172,34.938737101164094,False,2023,3,15,2,0,0,dry
2023-03-16,51.63778250238903,2683.44930790916,34.57234129180839,False,2023,3,16,3,0,0,dry
2023-03-17,62.225399909397126,2642.6612891600657,31.41948767453743,False,2023,3,17,4,0,0,dry
2023-03-18,57.03713502020551,2935.315041306921,29.37520429372849,False,2023,3,18,5,1,0,dry
2023-03-19,53.89142037317276,2582.201988631297,29.178946200504882,False,2023,3,19,6,1,0,dry
2023-03-20,45.41717234864832,2944.853532319194,30.97334172180655,False,2023,3,20,0,0,0,dry
2023-03-21,59.67549017746292,3068.4991698808253,33.85807129464415,False,2023,3,21,1,0,0,dry
2023-03-22,68.70599615086964,2934.3827250424274,34.54005197824727,False,2023,3,22,2,0,0,dry
2023-03-23,68.17979049667922,2852.955037450496,30.09599864458543,False,2023,3,23,3,0,0,dry
2023-03-24,57.61384366794217,2599.405080346056,27.95492567421611,False,2023,3,24,4,0,0,dry
2023-03-25,56.911161792370415,2628.296469600307,32.04832355246689,False,2023,3,25,5,1,0,dry
2023-03-26,62.286050349314635,3048.1891531275187,28.603208554764088,False,2023,3,26,6,1,0,dry
2023-03-27,54.96726276553033,2954.64549962522,29.347758183726846,False,2023,3,27,0,0,0,dry
2023-03-28,61.48220923017888,2791.393588056938,34.70677957029191,False,2023,3,28,1,0,0,dry
2023-03-29,63.81475560347909,2715.948717193491,33.04051618670332,False,2023,3,29,2,0,0,dry
2023-03-30,66.12716623181836,2394.6134287496293,30.861145745676126,False,2023,3,30,3,0,0,dry
2023-03-31,59.49691463739914,2585.7600668570794,26.39940397102405,False,2023,3,31,4,0,0,dry
2023-04-01,58.98153864647707,3182.2810393488016,30.677225085374417,False,2023,4,1,5,1,0,dry
2023-04-02,55.60925365276457,2543.883883395928,33.05886891161249,False,2023,4,2,6,1,0,dry
2023-04-03,55.86106103667427,2837.7598484504233,28.571895954234325,False,2023,4,3,0,0,0,dry
2023-04-04,58.8564026963427,3001.1527093145496,33.58012838673584,False,2023,4,4,1,0,0,dry
2023-04-05,61.81599914273481,2548.390614659159,33.23315137406148,False,2023,4,5,2,0,0,dry
2023-04-06,64.53451214870795,2835.939765482468,34.17443454312618,False,2023,4,6,3,0,0,dry
2023-04-07,55.93515835760525,2986.1147008323405,29.927527992265375,False,2023,4,7,4,0,0,dry
2023-04-08,67.39601133747175,2800.4769191616747,30.602829103463034,False,2023,4,8,5,1,0,dry
2023-04-09,58.5555226347217,3371.01483033139,32.912414799651316,False,2023,4,9,6,1,0,dry
2023-04-10,59.77993943058123,2462.883425294063,29.841627827760412,False,2023,4,10,0,0,0,dry
2023-04-11,56.12342310389919,3007.530150965925,26.825781421608188,False,2023,4,11,1,0,0,dry
2023-04-12,47.70806421843511,2760.317618114702,26.814387973839604,False,2023,4,12,2,0,0,dry
2023-04-13,64.21636389826016,2948.2681384609823,28.706759310014892,False,2023,4,13,3,0,1,dry
2023-04-14,63.44432499178585,2881.0645955295595,23.951083430196025,False,2023,4,14,4,0,1,dry
2023-04-15,58.314544180699556,2645.0042195667193,27.22530935820336,False,2023,4,15,5,1,1,dry
2023-04-16,60.014331416365,2836.180613399087,30.77774071584258,False,2023,4,16,6,1,0,dry
2023-04-17,62.21440157416199,2417.460874289587,20.74809539488243,False,2023,4,17,0,0,0,dry
2023-04-18,51.77444888544026,2908.264845210468,31.75985443257353,False,2023,4,18,1,0,0,dry
2023-04-19,56.89154657957299,2845.735992187239,30.358924579752827,False,2023,4,19,2,0,0,dry
2023-04-20,63.454939198230846,2912.240507732272,25.448793266617507,False,2023,4,20,3,0,0,dry
2023-04-21,53.156164318057975,2994.452008034557,28.295484694433593,False,2023,4,21,4,0,0,dry
2023-04-22,60.83660312378746,2854.5883719305716,26.5129686282067,False,2023,4,22,5,1,0,dry
2023-04-23,52.52433028726276,2808.8350632710485,30.032745870343334,False,2023,4,23,6,1,0,dry
2023-04-24,61.575057134098564,2601.07354932567,29.131157225643246,False,2023,4,24,0,0,0,dry
2023-04-25,58.99762884910651,2632.830935088008,21.824359687625403,False,2023,4,25,1,0,0,dry
2023-04-26,51.03038722141463,3010.5283130637313,27.62900116256351,False,2023,4,26,2,0,0,dry
2023-04-27,64.85725479553271,3058.2738218386016,25.09419705994545,False,2023,4,27,3,0,0,dry
2023-04-28,55.28543502335885,2721.129699958062,25.80471593050817,False,2023,4,28,4,0,0,dry
2023-04-29,54.82931104122304,2775.6177462395035,23.21815690256955,False,2023,4,29,5,1,0,dry
2023-04-30,59.80296802589008,2583.0807861933076,30.494900486692018,False,2023,4,30,6,1,0,dry
2023-05-01,64.46024993423678,2996.0632646662852,28.21989879541712,False,2023,5,1,0,0,1,dry
2023-05-02,53.55231218560714,2892.0260031533294,22.731075960865915,False,2023,5,2,1,0,0,dry
2023-05-03,58.85162094673812,3144.540138217698,20.79873005771414,False,2023,5,3,2,0,0,dry
2023-05-04,60.5965730751835,2577.9101017699713,23.499256524256666,False,2023,5,4,3,0,0,dry
2023-05-05,61.82478283050209,2675.1760640219477,25.815078355426728,False,2023,5,5,4,0,0,dry
2023-05-06,59.145749763625226,2794.1954441222874,25.089110289089493,False,2023,5,6,5,1,0,dry
2023-05-07,56.33024131904258,2874.2593229789295,27.9864823087875,False,2023,5,7,6,1,0,dry
2023-05-08,53.92684835996586,2698.8104563867573,26.457144717906793,False,2023,5,8,0,0,0,dry
2023-05-09,58.39254805305803,2564.2626410440444,26.858146380770226,False,2023,5,9,1,0,0,dry
2023-05-10,52.49580349085913,2911.9764623083292,24.793852169206303,False,2023,5,10,2,0,0,dry
2023-05-11,43.142087996197375,2876.6922849192283,19.51106969749354,False,2023,5,11,3,0,0,dry
2023-05-12,59.82168514869377,2545.9117637244176,22.9594232742638,False,2023,5,12,4,0,0,dry
2023-05-13,62.046342480751065,2996.888608480702,26.59625337274552,False,2023,5,13,5,1,0,dry
2023-05-14,45.59755793077677,2956.4063450938997,23.13283163875076,False,2023,5,14,6,1,0,dry
2023-05-15,52.24692201731518,2745.7265656755044,24.670076889625125,False,2023,5,15,0,0,0,dry
2023-05-16,60.27254044178563,2731.2226465779963,22.0799927982929,False,2023,5,16,1,0,0,dry
2023-05-17,67.34331344963027,2822.4866372553347,19.824297671729866,False,2023,5,17,2,0,0,dry
2023-05-18,57.03678080724684,2535.6437540148427,22.42329631232308,False,2023,5,18,3,0,0,dry
2023-05-19,53.1677193886245,2710.238318675921,23.60220161296218,False,2023,5,19,4,0,0,dry
2023-05-20,55.76615643661114,2269.942450342224,20.59189744290207,False,2023,5,20,5,1,0,dry
2023-05-21,63.4259456678318,2871.838036263313,21.737933124703204,False,2023,5,21,6,1,0,dry
2023-05-22,53.190726236742975,2380.3177694825977,19.515022081040478,False,2023,5,22,0,0,0,dry
2023-05-23,52.29166811270707,2989.31281006455,25.581763282956015,False,2023,5,23,1,0,0,dry
2023-05-24,53.739128388723145,2618.561361195709,21.233582168930667,False,2023,5,24,2,0,0,dry
2023-05-25,51.249597590955666,2638.1538225812415,26.3704729065149,False,2023,5,25,3,0,0,dry
2023-05-26,56.49120410289869,2550.78879447084,26.49607360787324,False,2023,5,26,4,0,0,dry
2023-05-27,63.86111497139106,2614.523905586883,21.56671323915398,False,2023,5,27,5,1,0,dry
2023-05-28,57.2112889896819,2951.58304775266,18.686952930612904,False,2023,5,28,6,1,0,dry
2023-05-29,54.190636874775095,2166.01040025518,15.35950931462226,False,2023,5,29,0,0,0,dry
2023-05-30,53.84824413704164,2914.6120916662185,17.108479551991334,False,2023,5,30,1,0,0,dry
2023-05-31,47.34466986667524,2722.4234135250977,17.31298556629398,False,2023,5,31,2,0,0,dry
2023-06-01,59.42796702019359,2408.9682144622907,25.48233633875247,False,2023,6,1,3,0,0,rainy
2023-06-02,54.473541086022905,2430.81933352276,21.609402725570035,False,2023,6,2,4,0,0,rainy
2023-06-03,53.8091955087855,2976.626457743799,22.34833332271742,False,2023,6,3,5,1,0,rainy
2023-06-04,70.52460477430891,2447.670632063992,14.438461208847867,False,2023,6,4,6,1,0,rainy
2023-06-05,55.898952385333374,2401.4855331859562,17.428666777005876,False,2023,6,5,0,0,0,rainy
2023-06-06,50.491048149219615,2854.963010463812,23.609307430424884,False,2023,6,6,1,0,0,rainy
2023-06-07,51.961771607128505,2690.5173629018695,21.736574757440486,False,2023,6,7,2,0,0,rainy
2023-06-08,59.678131312548444,2430.49196768966,20.36552446675711,False,2023,6,8,3,0,0,rainy
2023-06-09,54.343431704728516,2656.6373846421143,22.43527930386189,False,2023,6,9,4,0,0,rainy
2023-06-10,46.42574741571086,2403.363582490875,25.584501286662316,False,2023,6,10,5,1,0,rainy
2023-06-11,58.05226779958334,2823.847973485741,19.953098691980202,False,2023,6,11,6,1,0,rainy
2023-06-12,49.95336439455036,2811.0967376419867,20.766234319632225,False,2023,6,12,0,0,0,rainy
2023-06-13,62.49755929044599,2700.3333520451365,21.0806123282796,False,2023,6,13,1,0,0,rainy
2023-06-14,58.367368521308144,2661.3460580314504,27.626661357269427,False,2023,6,14,2,0,0,rainy
2023-06-15,50.56569727369841,2936.30682753324,14.10260431014548,False,2023,6,15,3,0,0,rainy
2023-06-16,59.04173673595565,2579.0369132960477,22.403527287453993,False,2023,6,16,4,0,0,rainy
2023-06-17,52.809499357446356,2337.7318290601197,19.965494996478743,False,2023,6,17,5,1,0,rainy
2023-06-18,56.56692507791725,2658.986483635646,21.969131806219924,False,2023,6,18,6,1,0,rainy
2023-06-19,54.55887324087033,2981.2656845393617,18.25849741024401,False,2023,6,19,0,0,0,rainy
2023-06-20,47.734945622981435,2356.0499683009034,20.048413303808335,False,2023,6,20,1,0,0,rainy
2023-06-21,48.579916695668324,2481.637422378872,22.29713880066039,False,2023,6,21,2,0,0,rainy
2023-06-22,56.777874217290986,2632.131311501846,29.472151274214955,False,2023,6,22,3,0,0,rainy
2023-06-23,49.78411530866606,2532.958789274815,22.530966528502553,False,2023,6,23,4,0,0,rainy
2023-06-24,49.269239458315845,2342.163737160312,17.539030006915578,False,2023,6,24,5,1,0,rainy
2023-06-25,46.340977174470176,2757.869273382602,18.79125514957011,False,2023,6,25,6,1,0,rainy
2023-06-26,53.06336282613933,2992.3691693486126,18.68454395070369,False,2023,6,26,0,0,0,rainy
2023-06-27,61.08648938855036,2562.44223557482,14.643058782859804,False,2023,6,27,1,0,0,rainy
2023-06-28,45.26446820238654,2337.250325262537,19.0278740801771,False,2023,6,28,2,0,0,rainy
2023-06-29,50.551319613409106,2203.1145648906645,22.207746094442935,False,2023,6,29,3,0,0,rainy
2023-06-30,57.31928717934849,2559.340728312377,16.180637157664506,False,2023,6,30,4,0,0,rainy
2023-07-01,49.68786301265833,2723.357567729859,23.14581836198912,False,2023,7,1,5,1,0,rainy
2023-07-02,52.17578901236182,2592.4514502324705,21.463694872090358,False,2023,7,2,6,1,0,rainy
2023-07-03,44.42984795699428,2491.7736997480897,17.800633548981775,False,2023,7,3,0,0,0,rainy
2023-07-04,51.71131315599298,2369.238999740781,19.584669936964154,False,2023,7,4,1,0,0,rainy
2023-07-05,48.46214590131933,2263.5032902466446,24.81311007820451,False,2023,7,5,2,0,0,rainy
2023-07-06,54.154785186064665,2643.734321494937,22.230631741267448,False,2023,7,6,3,0,0,rainy
2023-07-07,54.991562759651785,2654.393299331958,20.07113724054969,False,2023,7,7,4,0,0,rainy
2023-07-08,61.831228138876114,2157.356340525345,19.349484244755267,False,2023,7,8,5,1,0,rainy
2023-07-09,51.61068409154207,2779.3433424003624,20.31305401236208,False,2023,7,9,6,1,0,rainy
2023-07-10,50.17098961371212,2571.0744851028394,18.57156728646942,False,2023,7,10,0,0,0,rainy
2023-07-11,49.34385137850152,2731.076825147604,13.819172153926385,False,2023,7,11,1,0,0,rainy
2023-07-12,46.436502678690985,2177.6444745853096,26.28944079386808,False,2023,7,12,2,0,0,rainy
2023-07-13,49.72569031937271,2167.8333019788397,20.66128339398188,False,2023,7,13,3,0,0,rainy
2023-07-14,46.38778379490688,2406.1498634146014,21.425056867595796,False,2023,7,14,4,0,0,rainy
2023-07-15,48.53924817904198,2531.465184309856,20.095093378036648,False,2023,7,15,5,1,0,rainy
2023-07-16,54.11776587323044,2785.165510441112,18.104551340582177,False,2023,7,16,6,1,0,rainy
2023-07-17,42.33063224632173,2562.1161349446243,19.796084800241253,False,2023,7,17,0,0,0,rainy
2023-07-18,52.89708605365308,2367.3945420778286,15.60248881681962,False,2023,7,18,1,0,0,rainy
2023-07-19,53.61844714396444,2205.712312684775,27.28159194560736,False,2023,7,19,2,0,0,rainy
2023-07-20,46.27858695568633,2652.068002263082,16.799285576818498,False,2023,7,20,3,0,0,rainy
2023-07-21,36.09664068271175,2208.236370182499,17.46222606011646,False,2023,7,21,4,0,0,rainy
2023-07-22,43.5047669378205,2722.010017153244,19.29544846943216,False,2023,7,22,5,1,0,rainy
2023-07-23,52.86783542550787,2334.608950859768,24.541335042811998,False,2023,7,23,6,1,0,rainy
2023-07-24,46.10858003646595,2704.804024962381,20.78427922584946,False,2023,7,24,0,0,0,rainy
2023-07-25,41.0675860719608,2517.709175014916,17.098732914722504,False,2023,7,25,1,0,0,rainy
2023-07-26,43.38256580570272,2349.7941144668225,24.63926750256474,False,2023,7,26,2,0,0,rainy
2023-07-27,49.95309673282725,2268.6206236439093,23.14106998144246,False,2023,7,27,3,0,0,rainy
2023-07-28,48.328479997501944,2299.662789225635,22.637870936307024,False,2023,7,28,4,0,0,rainy
2023-07-29,44.24627256906697,2448.8913304225107,23.24692695916574,False,2023,7,29,5,1,0,rainy
2023-07-30,43.45428286418793,2374.0834469413844,28.362605452188813,False,2023,7,30,6,1,0,rainy
